player_name,country,team,total_rounds,kd,rating,game
YOUYOU,Belgium,LDLC Blue,5139,0.96,0.96,CSGO
Yoda,Canada,Hitbox Hiros,493,0.96,0.84,Valorant
nmgreen,Canada,Glueface,580,1.15,1.11,Valorant
M2,Canada,Zenigma Alpha,797,0.98,1.0,Valorant
Hyperzxz,Wales,WHOLETTSAMMOPLAYJETT,2505,1.1,1.1,Valorant
LST,Latin America,Movistar Optix Fem,384,0.91,0.92,Valorant
Woozi,Canada,Omnipotent Gaming,349,1.0,0.89,Valorant
dycha,Poland,ENCE,17055,1.1,1.08,CSGO
Rykinn,Canada,Last Resistance,317,0.81,0.84,Valorant
Mcfly,Latin America,Maleficas,458,0.84,0.82,Valorant
Kntz,Thailand,Alpha Red,12011,1.08,1.04,CSGO
It's my,Russia,Space Jam,7833,0.87,0.9,CSGO
netim,Brazil,Reapers,4552,0.9,0.91,CSGO
Rickeh,Australia,ORDER,22524,1.14,1.07,CSGO
MAJ3R,Turkey,Sangal,27135,0.97,0.96,CSGO
infiltrator,Canada,Solo,315,1.35,1.26,Valorant
Weirdo,China,TYLOO,544,0.87,0.86,Valorant
b4b4yega,Netherlands,Victoire Gaming,792,1.05,1.01,Valorant
LouhZ,France,Les Paons Agiles,478,0.96,0.96,Valorant
nae,Great Britain,zyzz,1032,1.3,1.25,Valorant
Core,Canada,Lizard Mucnchers,1156,0.92,0.96,Valorant
ERMAAAK,Chile,ATROPELADOS,930,0.82,0.89,Valorant
Tsogoo,Mongolia,Mazaalai,11694,1.02,1.01,CSGO
justyny,Europe,ranked enjoyers,378,0.6,0.69,Valorant
roque,Sweden,Orbit,3605,0.95,0.95,CSGO
GunnersDNK,Great Britain,Abstruse,586,1.25,1.12,Valorant
STOVVE,Finland,NYYRIKKI,4093,1.02,1.02,CSGO
dzii,Singapore,Huat Zai,606,1.03,1.0,Valorant
Mouze,Canada,Celestial Aim,599,0.8,0.88,Valorant
myssen,Brazil,Liberty,303,0.86,0.83,Valorant
nisk,Great Britain,Abstruse,888,1.14,1.09,Valorant
crazyguy,Vietnam,Recca,4594,1.13,1.11,CSGO
crakd,United States,Lycus Empire,864,0.92,0.98,Valorant
FuriousMeow,Hong Kong,Oblivion Force,588,1.05,1.07,Valorant
vicious,Sweden,KOVA,821,1.06,0.99,Valorant
emagine,Australia,ORDER,18931,1.04,1.01,CSGO
propleh,Russia,1WIN,10295,0.99,0.97,CSGO
vaiZ,Chile,Leviatán Esports,516,1.07,0.99,Valorant
champzera,Brazil,SeekingContract,1036,1.23,1.12,Valorant
Dodz,Estonia,WASD,4055,1.04,1.04,CSGO
peri,Korea,MVP PK,2702,1.06,1.02,CSGO
patuw,Brazil,Exodia*,455,1.03,0.94,Valorant
Diray,Russia,SG.pro,6977,0.94,0.94,CSGO
LILMAN,Canada,Swole Patrol,6925,0.95,0.96,CSGO
GioRuu,Chile,Movistar Optix,493,0.94,0.95,Valorant
sjuush,Denmark,Heroic,18199,1.08,1.04,CSGO
Arixa,Indonesia,Konoha,927,1.11,1.05,Valorant
xeta,Korea,MVP PK,8823,1.16,1.1,CSGO
canefis,Great Britain,The Goose House,665,1.18,1.1,Valorant
weewee,Singapore,Team Impakt Red,472,1.07,0.92,Valorant
blameF,Denmark,Complexity,19154,1.27,1.16,CSGO
real,Thailand,2red,484,1.28,1.24,Valorant
Pechyn,Czech Republic,eSuba,3307,1.01,1.0,CSGO
Foxy,United Arab Emirates,Flashpoint,1396,0.85,0.88,Valorant
eXampL,Greece,Anorthosis Famagusta Esports,593,0.98,0.97,Valorant
LiNLiN,Latin America,FiRePOWER,477,1.14,1.11,Valorant
shz,Brazil,MIBR,20098,1.12,1.07,CSGO
k1Ng,South Korea,DRX VS,1596,1.36,1.09,Valorant
PetitSkel,France,EnVyUs Academy,8661,1.0,0.98,CSGO
NadZ,Canada,NonChalant VillainZ,424,0.9,0.92,Valorant
Kite,China,Tales of Eastern,722,0.95,0.91,Valorant
HOOLiGN,United States,TEAM USEC,1080,1.02,0.97,Valorant
SLAMYOURCUP,Canada,NonChalant VillainZ,502,0.69,0.75,Valorant
sPiNacH,China,EDG,4602,0.87,0.89,CSGO
HellrangeR,India,Global Esports,1034,1.08,0.97,Valorant
Sttlolo,Brazil,Odin e amigos,2720,0.99,0.96,Valorant
KOLER,Canada,DarkZero Esports,920,0.9,0.91,Valorant
m4sk,Lithuania,PAEBAT,487,1.09,1.13,Valorant
steph,United States,YFP Gaming,1599,1.04,1.04,Valorant
Blas,Philippines,Dream Fyre,1446,0.88,0.9,Valorant
BEAST,Canada,New Moon,412,0.95,0.99,Valorant
HSB,Pakistan,Team Snakes,1182,1.01,0.96,Valorant
uni,Canada,Illumina,878,1.1,1.09,Valorant
k1ngk0ng,Kuwait,redCore,666,1.11,1.14,Valorant
Tinylady,Brazil,Prime,452,1.04,1.07,Valorant
sociablEE,Turkey,Fire Flux Esports,1011,1.21,1.2,Valorant
Jonaaa6,United States,Lenny Time,1747,1.2,1.09,Valorant
divide,Israel,PAEBAT,354,1.06,0.98,Valorant
Ali,Great Britain,Sussy,1788,1.02,1.02,Valorant
DESTINY,Slovakia,CIGANSKY SEN,400,0.81,0.86,Valorant
ZELIN,Portugal,AlienTech,8462,1.15,1.11,CSGO
Dimaoneshot,Russia,KPI Gaming,551,1.0,1.03,Valorant
B2,India,Team FANGS,1060,0.86,0.85,Valorant
autumn,Vietnam,57 Rạch Bùng Binh,597,1.1,1.06,Valorant
hazed,United States,CLG,19138,0.99,1.0,CSGO
liTTle,Russia,forZe,12159,1.2,1.12,CSGO
gulito,Albania,BLINK,3193,0.88,0.89,CSGO
lowel,Spain,Team Heretics,362,1.59,1.18,Valorant
strux1,Germany,PENTA,10276,0.96,0.95,CSGO
KAKA,Brazil,Baixa Renda,1124,1.0,0.96,Valorant
Happy,France,Envy,37933,1.11,1.06,CSGO
cardiac,Canada,CLG Academy,4035,1.05,1.02,CSGO
lanie,Australia,xue hua piao piao,396,0.8,0.92,Valorant
Patsi,Russia,Spirit Academy,10936,1.04,1.03,CSGO
fiziq,United States,SoaR,1425,1.12,1.09,Valorant
rhagee,Italy,Purple Team,316,1.18,1.11,Valorant
GatsH,France,Rebels Gaming,817,1.05,0.98,Valorant
NikkeZ,Australia,Ground Zero,9711,1.09,1.07,CSGO
shinobi,United States,Bad News Bears,9234,0.79,0.83,CSGO
yay,United States,Complexity,17182,1.05,1.05,CSGO
rudp15,Indonesia,NOMADEN Blu,373,1.1,1.01,Valorant
bbreakG,Spain,ILLMATIC,660,0.9,1.0,Valorant
XXiF,Canada,Pittsburgh Knights,1286,1.06,1.04,Valorant
Galaxy,World,Hehe,338,1.23,1.25,Valorant
Entri,Canada,DABABY,1304,1.32,1.22,Valorant
robby,United States,Vireo.pro,7563,1.0,0.99,CSGO
Brofeld,Japan,Solo,312,1.09,0.99,Valorant
nurfed,United States,Oxygen Esports Academy,1589,1.02,1.02,Valorant
RAiLWAY,Russia,Espada,8095,0.9,0.93,CSGO
Kaotik,Australia,Ground Zero,3712,0.94,0.98,CSGO
Nico,Denmark,Dignitas,10074,1.09,1.02,CSGO
krysyS,Spain,ILLMATIC,660,1.08,1.18,Valorant
Ravanue,Turkey,Gringo Team,506,1.17,1.16,Valorant
singuq,Europe,LongBondage,360,0.8,0.84,Valorant
squidi,Denmark,Alpha,2940,0.91,0.92,CSGO
jemi,Finland,HAVU,7502,0.96,0.95,CSGO
Reality,United States,Recon 5,4072,1.0,0.97,CSGO
ZURC,Canada,mozzymembas,462,0.83,0.91,Valorant
Magisk,Denmark,Astralis,33939,1.15,1.09,CSGO
J0hnny,Germany,Planetkey,3133,0.89,0.9,CSGO
FNS,Canada,CLG,25080,0.89,0.89,CSGO
STAVINCI,Germany,Solo,324,0.94,1.0,Valorant
PREDI,Argentina,New Pampas,2997,0.83,0.86,CSGO
Emman,Philippines,Dream Fyre,2968,1.01,1.05,Valorant
Ichigo,United States,Omni Performance Gaming,525,1.0,1.05,Valorant
faintz,Brazil,Tier2Sussina,372,1.0,0.96,Valorant
prozin,Brazil,yng Sharks,370,0.89,0.97,Valorant
Fessor,Denmark,HYENAS,4130,0.98,0.98,CSGO
thamlike,Denmark,Lyngby Vikings,4538,1.04,1.0,CSGO
xlkurama,World,Synergy Esports,540,0.84,0.81,Valorant
Gcxxi,Canada,Nation Gaming,1160,1.09,1.07,Valorant
TheOne,Romania,Nexus,4586,0.86,0.89,CSGO
YaBoiLewis,Great Britain,Vitriolic,2270,1.19,1.22,Valorant
mercy,Canada,YEGs Last Hope,341,1.18,1.22,Valorant
AiyvaN,Ukraine,pro100,18003,1.05,1.03,CSGO
rlz,Portugal,Dead Rabbits,337,1.13,1.04,Valorant
captainMo,China,TYLOO,20665,1.05,1.03,CSGO
vong,Norway,FOKUS,1135,1.18,1.12,Valorant
Relyks,United States,eUnited,21258,1.01,1.0,CSGO
Hys,Estonia,XYZ,408,1.36,1.3,Valorant
Maka,Mexico,INFINITY,344,0.85,0.88,Valorant
downie,Sweden,Torpedo,8286,1.13,1.07,CSGO
Kmlord,Canada,Mist Esports,310,0.81,0.81,Valorant
Yuicaw,Taiwan,CBT Gaming,1934,1.14,1.1,Valorant
Asitte,Maldives,Toxic Five,2220,1.18,1.18,Valorant
vicelele,Europe,TRUMPS+,377,1.04,1.02,Valorant
FalleN,Brazil,SK,37421,1.16,1.07,CSGO
V3nom,India,M42 Esports,425,0.98,0.96,Valorant
ryann,United States,Singularity,17857,0.98,0.98,CSGO
juliano,Sweden,G2 Gozen,652,1.23,1.3,Valorant
s0m,United States,NRG Esports,1093,1.29,1.16,Valorant
shuuren,Latin America,Digital Gaming White,666,0.76,0.75,Valorant
ScRm,Portugal,AlienTech,3611,1.0,0.98,CSGO
SaucetiN,United States,Thanos Mug Academy,2462,1.14,1.12,Valorant
katar,Canada,Ahjin,1184,0.96,0.96,Valorant
Berghy,United States,Hitbox Hiros,350,0.85,0.9,Valorant
Flaring,Singapore,Solo,543,1.13,1.03,Valorant
LeViperrr,United States,Bear Minimum,846,0.8,0.82,Valorant
Superi0r,United States,Solo,527,0.82,0.89,Valorant
olofmeister,Sweden,FaZe,39348,1.11,1.06,CSGO
AtaKaptan,Turkey,Thunderbolts Gaming,1046,1.18,1.24,Valorant
F1KU,Poland,AGO,12140,1.03,1.02,CSGO
STYRON,Malaysia,LaZe,1848,1.05,0.99,Valorant
dzt,Brazil,Imperial,17229,1.01,1.0,CSGO
Maple,Australia,Demon,706,1.12,1.06,Valorant
Pozeydon,World,Skull Gaming,726,1.07,1.2,Valorant
byali,Poland,Virtus.pro,47209,1.04,1.01,CSGO
akaL4CE,United States,Complexity GX3,2688,1.45,1.32,Valorant
Exodus,Canada,Emergence,462,0.97,0.93,Valorant
Jefz,Indonesia,Cereal Killers,424,1.04,1.0,Valorant
TaZ,Poland,HONORIS,54137,0.97,0.96,CSGO
YRSelect,Hong Kong,Lightning,1118,1.09,0.97,Valorant
mini keruse,United States,Boomer Diff,363,0.85,0.95,Valorant
luko,Slovakia,eSuba,3141,0.94,0.95,CSGO
azalea,United States,Team X,324,0.97,0.98,Valorant
Lolleros,Europe,Shanghai Emperors,364,0.87,0.88,Valorant
TwoPotz,Colombia,Skull Cracker,923,1.14,1.16,Valorant
xiaosaGe,China,5POWER,22018,1.0,1.0,CSGO
Governor,United States,Complexity,4766,1.07,1.09,Valorant
pava,Brazil,TeamOne,4364,1.05,1.02,CSGO
HearthBeat,Italy,Angry Titans,674,0.94,1.0,Valorant
Eley,United States,Method,3990,0.79,0.82,CSGO
aniN,Canada,Team Kittenz,337,0.85,0.94,Valorant
cttpckwN,Turkey,blablabla,407,0.99,0.93,Valorant
PABLITO,France,0STARZ,510,0.84,0.87,Valorant
kise,Russia,SG.pro,4946,1.07,1.03,CSGO
Hydro,Canada,SLAUGHTER,1632,0.98,1.03,Valorant
crow,Japan,SCARZ Absolute,7092,0.99,0.97,CSGO
gump,Australia,Chiefs,4134,1.04,1.01,CSGO
CHIMEI,Hong Kong,Oblivion Force,588,0.91,0.95,Valorant
tt,Brazil,Innova,2972,0.97,0.96,CSGO
6sonya,Romania,Reject$ Fe,600,1.02,1.04,Valorant
zanin Chefe,Brazil,Exodia*,455,1.07,1.06,Valorant
TenZ,Canada,Bad News Bears,10399,1.12,1.1,CSGO
Troll,Canada,Zero Marksmen Silver,1565,0.93,0.92,Valorant
killu-,Indonesia,BIG GAMING ID,352,1.33,1.15,Valorant
socraM,Latin America,Arepa Team,346,1.15,1.1,Valorant
nazek,Chile,Rebirth Esports,1262,1.24,1.22,Valorant
PingSoHigh,Thailand,FML.Esport,402,0.93,0.98,Valorant
p0wa77,Turkey,Futbolist,1076,1.09,1.08,Valorant
acl,Bulgaria,Outlaws,4355,0.86,0.87,CSGO
Rasney,Turkey,FAWES,426,1.21,1.12,Valorant
gMd,Canada,Rogue,12098,0.99,0.99,CSGO
sAw,Finland,HAVU,33681,0.91,0.9,CSGO
HawKmaN,Latin America,Eternals Gaming,404,1.0,0.97,Valorant
Brookelynn,Canada,Team Opulence Black,307,1.48,1.34,Valorant
Ruxic,Turkey,3 Gün Yeter,338,1.47,1.3,Valorant
zewsy,New Zealand,Tainted Minds,15666,1.06,1.04,CSGO
whatz,Portugal,eXploit,3720,0.98,0.97,CSGO
Boyoon,Canada,OutAimed,343,0.77,0.82,Valorant
disco doplan,Sweden,Galaxy Racer,31788,1.05,1.02,CSGO
dipparn,Sweden,Manatee,5044,1.06,1.03,CSGO
rev0h,Canada,Archons,2436,0.93,0.91,Valorant
nukkye,Lithuania,Imperial,15492,1.13,1.08,CSGO
Life,China,EDward Gaming,910,1.23,1.12,Valorant
dispenser,Philippines,Mineski,4793,1.08,1.09,CSGO
Dima,Russia,Spirit,34466,0.98,0.99,CSGO
Hysoqa,Europe,Matching Numbers E-Sports,460,0.56,0.59,Valorant
Ace,Hong Kong,Griffin Esports,559,1.13,1.1,Valorant
Neiker,Spain,PAWN GAMING,436,1.07,1.05,Valorant
Jyo,Estonia,Nemiga,26785,1.05,1.02,CSGO
miLLe,Canada,QcClan,3333,0.9,0.92,CSGO
k1NgBoom,Thailand,ZABB,548,1.05,0.98,Valorant
NukeProphet,Canada,Girl Kissers,1569,1.03,1.06,Valorant
facecrack,Russia,forZe,42609,0.98,0.99,CSGO
Krad,Russia,Entropiq,24324,1.04,1.03,CSGO
stanislaw,Canada,Evil Geniuses,32764,0.98,0.96,CSGO
RelliK,India,AtmosFear,3204,0.84,0.82,Valorant
VIPP33R,Jordan,YaLLa Esports,616,0.92,0.94,Valorant
Jeff,Canada,EDO TENSEI,860,1.0,1.01,Valorant
Myd Mathers,Philippines,SR Nacague,532,1.05,1.02,Valorant
Asuka,Singapore,The Impalers,326,0.73,0.72,Valorant
NK4Y,Bulgaria,Outlaws,12325,1.05,1.03,CSGO
Focus,Europe,aNimosity,390,0.99,1.0,Valorant
RyZzi,South Korea,Solo,660,1.08,1.05,Valorant
Gaiava,Brazil,aimless,1255,0.89,0.79,Valorant
Auri,Lithuania,midnightclub,692,0.94,0.98,Valorant
Excali,India,Entity,3439,1.06,1.03,CSGO
Quv3n,Russia,Tactical Five,423,1.15,0.98,Valorant
notaN,Denmark,Singularity,6456,1.02,1.01,CSGO
eDi,Finland,hREDS,4114,0.86,0.88,CSGO
Grusarn,Norway,Apeks,12690,0.93,0.95,CSGO
junglew0w,Australia,PillowBangers,794,0.99,0.94,Valorant
Bjor,United States,Solo,1659,1.1,1.03,Valorant
iGm,Romania,Nexus,3923,1.06,1.06,CSGO
ChottyV,Latin America,GG No Team,1005,1.01,1.05,Valorant
Aerial,Finland,HAVU,22612,1.08,1.05,CSGO
lorenzo,Singapore,OGB,492,0.9,0.94,Valorant
Kyro,Canada,Dino Buddies,1431,0.8,0.83,Valorant
nephh,Singapore,HZ,4672,1.0,1.02,CSGO
BENZy,Chile,Free Agents Team,388,1.28,1.07,Valorant
DarkS1DE,Ukraine,HOLLYWOOD,6179,0.93,0.95,CSGO
knight,Brazil,TShow,3200,1.0,1.0,CSGO
MAIROLLS,Thailand,Alpha Red,12791,0.98,0.97,CSGO
ossada,Brazil,INTZ,2625,0.98,0.97,CSGO
Bad,Canada,Godset,910,1.07,1.12,Valorant
Xyp9x,Denmark,Astralis,46938,1.09,1.03,CSGO
Dopai,United States,Pho Real,4796,0.92,1.01,Valorant
tucks,Australia,Chiefs,17415,1.11,1.06,CSGO
gessito,Chile,INFINITY,344,0.78,0.85,Valorant
Pro,Philippines,South Built Esports,986,0.84,0.84,Valorant
Vibhor,India,Velocity Gaming,870,1.01,1.0,Valorant
pollo,Brazil,DaBabies,556,0.78,0.81,Valorant
CLASIA,United States,RBG,4765,1.1,1.07,CSGO
txddy1,Brazil,mibr,630,1.18,1.05,Valorant
AquwA,Turkey,No Joke,384,1.16,1.09,Valorant
conoR,Ireland,exceL,2964,0.96,0.95,CSGO
Holbreak,Argentina,Acotados Gaming,1076,0.83,0.87,Valorant
matty,Poland,EC Brugge,11040,0.94,0.94,CSGO
meLL,Brazil,Stars Horizon Vênus,456,0.9,0.93,Valorant
r0bs3n,Germany,Planetkey,7517,0.95,0.95,CSGO
ROLEX,Thailand,Attack All Around,1202,1.16,1.19,Valorant
Trung,Vietnam,Solo,324,0.9,0.91,Valorant
GMX,France,Epsilon,6187,0.92,0.93,CSGO
lugn,Brazil,Solo,397,0.97,1.01,Valorant
PsYch0,Germany,Team Three,546,0.88,0.82,Valorant
to1nou,Belgium,LDLC,22377,1.04,1.01,CSGO
arya,United States,Splyce,11148,0.89,0.92,CSGO
freyuh,Netherlands,Hasbullah Fighters,420,0.72,0.76,Valorant
JN,India,Nasha Esports,2086,0.96,0.95,Valorant
Boston,Canada,Clickin' Chicken,1620,0.98,1.03,Valorant
andrez1nho,World,F A TEAM 17,357,0.93,0.91,Valorant
Gigi,United States,NMG Celeste,471,1.06,1.03,Valorant
vice,United States,NYFU,1534,1.19,1.11,Valorant
Crunchy,Australia,Soniqs,2384,1.1,1.11,Valorant
Lexy,Singapore,Solo,687,0.96,0.95,Valorant
JSNyeet,Germany,Whiffing Club,405,0.8,0.81,Valorant
Liebe,Europe,JUDGE2WORLD,350,1.25,1.29,Valorant
excali,India,Enigma Gaming,1267,1.14,1.11,Valorant
Noktse,Argentina,Isurus,17834,1.02,1.0,CSGO
Zanatsu,Brazil,lancheiras,738,1.04,1.12,Valorant
BRACE,Australia,VERTEX,6765,0.9,0.91,CSGO
asap,Australia,Rooster,4896,1.15,1.12,CSGO
LAPLAND,Finland,MALLUNKULTANE,324,0.87,0.85,Valorant
Liu,Argentina,New Legion,832,1.31,1.19,Valorant
ayyzicle,Slovakia,niceguys,364,1.18,1.06,Valorant
hades,Canada,Splyce,7291,0.88,0.9,CSGO
Ndrr,Indonesia,Team F,318,0.94,0.87,Valorant
Loop,Morocco,THE RUFFIAN GOATS,918,1.29,1.19,Valorant
Lover,Vietnam,Team OK,559,1.09,1.02,Valorant
soojai,United States,bagels and donuts,550,0.9,0.91,Valorant
ayken,Germany,Demolition Crew,4919,1.09,1.07,CSGO
SnakeEg,Peru,Cataclysm Team,538,1.12,1.12,Valorant
Starlight,United States,Polaris,1916,0.93,0.89,Valorant
AthE,Turkey,3 Gün Yeter,338,0.96,1.01,Valorant
Foxy9,South Korea,Reignite,446,1.49,1.44,Valorant
DexuzG,Mexico,Ultimatum,1416,1.15,1.03,Valorant
snikk,Poland,Solo,1440,1.04,0.99,Valorant
Laz,Japan,SCARZ Absolute,6862,1.27,1.17,CSGO
West,Bahrain,Diggers Esports,2094,0.79,0.86,Valorant
2geMONSTAH,Philippines,RRQ Endeavour,552,1.11,1.1,Valorant
Maxaki,Sweden,ACE,3412,0.83,0.86,CSGO
LOVEYY,China,Flash,17977,1.06,1.04,CSGO
Tyzn,Canada,Solo,333,1.0,0.97,Valorant
ju1ces,Australia,Rooster,5737,1.2,1.14,CSGO
SPAMMER,United States,Variance,3458,0.7,0.74,CSGO
Circle5,Russia,KuCyJIbKu,356,1.21,1.1,Valorant
circu,Spain,Team Galaga,467,1.21,1.19,Valorant
Rave,Israel,HunterzzZ,390,0.86,0.98,Valorant
c4Lypso,Canada,Oxygen Esports Academy,587,1.1,1.04,Valorant
DeathZz,Spain,Movistar Riders,9627,1.02,1.01,CSGO
Has1ra14,South Korea,Chungnam JUEGO Esports,326,1.14,1.05,Valorant
st^,Sweden,Epiphany Bolt,3268,0.99,0.99,CSGO
DILLION1,Uruguay,Coscu Army,4953,0.97,0.97,CSGO
Alyx,Ireland,Solo,671,1.33,1.25,Valorant
MilKa,Great Britain,Team Name,716,0.98,1.0,Valorant
DENYA,Canada,PUGSTARS,3508,1.19,1.09,Valorant
katsumi,United States,Cloud9 White,756,1.21,1.16,Valorant
dash,United States,Illumina,832,0.74,0.75,Valorant
Desshustle,Belarus,GoodJob,2629,0.84,0.87,CSGO
Lightning,Russia,BOTTOM OF THE BOTTLE,474,0.99,0.94,Valorant
LeeoLoos,Brazil,The Last Dance,1422,1.22,1.18,Valorant
s1cknes,Russia,KAIDO,536,1.22,1.02,Valorant
Light,Canada,Lockdown,552,0.93,0.89,Valorant
DemQQ,Ukraine,Akuma,7888,0.99,0.98,CSGO
CeRq,Bulgaria,Evil Geniuses,29452,1.19,1.11,CSGO
m1yu,Canada,Affinity,405,0.87,0.82,Valorant
rox,Argentina,9z,3733,1.0,0.99,CSGO
Alec,Canada,Lionheart Esports,399,0.88,0.98,Valorant
JoXJo,South Korea,NORTHEPTION,410,1.03,1.02,Valorant
Feysend,Chile,ascension,1491,0.93,0.91,Valorant
Leare,Great Britain,M4LIK,1034,1.14,1.13,Valorant
weber,United Kingdom,FMESPORTS,6254,1.03,1.0,CSGO
Karsa,China,Flash,11674,0.96,0.95,CSGO
redhide,Russia,HOLLYWOOD,5720,0.89,0.9,CSGO
Remind,Tunisia,Tunisia,2685,1.09,1.09,CSGO
Yuta,France,WYLDE,461,1.02,1.0,Valorant
axeddy,Brazil,Treinao do Fra,1502,0.99,1.03,Valorant
luckeRRR,Germany,fnatic Academy,3688,0.98,0.97,CSGO
L3Tu4n,Vietnam,Solo,320,0.82,0.77,Valorant
Biscot1n,Brazil,Extenzy Gaming,2128,1.02,1.04,Valorant
frepy,Europe,whydah,304,1.08,0.93,Valorant
King Wizard,Turkey,underrated++,394,1.12,1.12,Valorant
Eliza,South Korea,Feel So Good,314,0.91,0.93,Valorant
HECTOz,Denmark,Tricked,9307,1.05,1.03,CSGO
GUTO22,Brazil,DETONA,3659,0.9,0.91,CSGO
Velocity,Philippines,Tone Gaming,705,1.27,1.29,Valorant
WESLEY,Mexico,Vi4 Esports,1092,1.0,0.91,Valorant
JoSephh,Great Britain,Pendragon Esports,690,0.87,0.93,Valorant
Xerrith,Singapore,Glitchpop Cult,362,1.04,1.06,Valorant
Moonblue,Canada,Girl Kissers,1574,0.95,0.96,Valorant
birdfromsky,Denmark,Lyngby Vikings,14353,0.86,0.87,CSGO
z4kr,China,Lynn Vision,5271,1.21,1.15,CSGO
Spring,Taiwan,Youth,998,1.01,1.04,Valorant
Habib,Australia,munyanyo,2348,0.75,0.8,CSGO
Biazik,Brazil,Gamelanders Purple,634,1.03,1.03,Valorant
gabrieloN,World,Illicit Gaming,1047,1.02,0.96,Valorant
Mayker,Australia,Genuine,10767,0.98,0.97,CSGO
toezin,Brazil,dogz,828,0.93,0.95,Valorant
tr3vl,Russia,Spirit Academy,5571,0.93,0.94,CSGO
Zane,United States,Clickin' Chicken,1620,0.76,0.84,Valorant
Town,United States,Team Major Academy,379,0.85,0.84,Valorant
conir,Chile,KRÜ Fem,540,2.0,1.62,Valorant
xms,France,Envy,18783,0.95,0.96,CSGO
saveeey,Slovenia,KlikTech,3553,1.13,1.11,CSGO
justnatioNN,Kuwait,redCore,647,1.08,1.03,Valorant
Kosti,Poland,Solo,379,1.18,1.17,Valorant
Qpert,Serbia,PENTA,457,1.08,1.1,Valorant
Hotsauz,Philippines,Fulcum Esports Catalyst,2384,1.07,1.06,Valorant
SmokeyTheBear,United States,Lizard Mucnchers,1476,1.23,1.15,Valorant
mateniles,United States,Team Reckaroo,3606,0.85,0.91,Valorant
Grucha,Poland,AVEZ,3977,0.91,0.94,CSGO
walker,Canada,Third Impact,4529,1.0,0.97,CSGO
Ritha,Turkey,XX Chromosome,477,1.1,1.08,Valorant
Violette,Canada,Team Mystic Venus,621,0.98,0.88,Valorant
Pepper,Japan,IGZIST,395,0.99,0.94,Valorant
sorrow,Kazakhstan,100PG,5484,0.88,0.9,CSGO
HEN1,Brazil,Immortals,26519,1.22,1.1,CSGO
amidib,Russia,next_viigraem,522,0.98,0.9,Valorant
phantom,United States,Rebirth,3920,0.98,0.97,CSGO
ImJustDevin,United States,high low,1964,0.85,0.92,Valorant
L1NK,United Kingdom,Vexed,5470,1.0,0.99,CSGO
Hitch,Czech Republic,NOM eSports,707,1.01,0.99,Valorant
MODDII,Sweden,Heroic,30527,1.02,1.0,CSGO
Piano,Vietnam,Brave Wolves,661,1.03,0.95,Valorant
tex,United States,NRG Esports,1114,1.06,1.09,Valorant
Saint Cap,Brazil,Aquele la,686,1.05,1.05,Valorant
Mast3r,India,The Rad Syndicate,2768,0.97,0.91,Valorant
sogo,United States,ValorsGG,3712,1.04,1.06,Valorant
SoberSushi,Canada,Team Opulence Black,307,0.62,0.68,Valorant
HSK,Thailand,Signature,2877,0.89,0.91,CSGO
Bazzi,South Korea,On Sla2ers,798,1.42,1.19,Valorant
Maiko,Turkey,DarkPassage,3943,0.88,0.89,CSGO
xavi8k,Philippines,ALK VIRIDIS ARCUS,860,1.0,1.14,Valorant
morg,Canada,EUPHORIA,440,1.05,1.09,Valorant
SemberN,Norway,GiefKalash,509,1.04,0.98,Valorant
GoSENOR,Europe,1gameandwegohome,356,0.79,0.83,Valorant
Oktri,Finland,Team Bifrost,495,0.97,1.04,Valorant
f1cio,Vietnam,VICTORY,399,1.21,1.08,Valorant
aVN,Serbia,lvlUP,11530,0.93,0.92,CSGO
jvhz,Chile,Solo,310,1.36,1.21,Valorant
Ange,Canada,Thunder Logic,2774,0.91,0.92,CSGO
SamuraiD,Japan,Crest Gaming DWFN,463,1.04,1.02,Valorant
pyth,Sweden,NIP,19801,1.0,1.0,CSGO
Darrick,Turkey,Eternal Fire,508,1.17,1.08,Valorant
Psycho,Ukraine,Akuma,11026,0.89,0.9,CSGO
k1Ng,Pakistan,Team Snakes,1185,1.1,1.06,Valorant
beastik,Czech Republic,Sinners,12301,0.98,0.97,CSGO
Skadoodle,United States,Cloud9,27129,1.15,1.06,CSGO
zqkS,Brazil,Imperial,17600,1.06,1.0,CSGO
Kisa,Brazil,Agropesca Jacare,597,0.79,0.73,Valorant
SADISTIC,Thailand,Boo Boo,348,0.9,0.79,Valorant
Mai Shiu,New Zealand,Trident Esports,768,1.04,1.04,Valorant
aspas,Brazil,LOUD,587,1.8,1.45,Valorant
Crunkee,Canada,RUSH,576,0.6,0.6,Valorant
NiceHacks,Australia,Bonkers,632,1.12,1.11,Valorant
Konvict,South Africa,Aperture,2619,1.11,1.07,CSGO
minko,Bulgaria,HEADSHOTBG,2810,0.96,0.96,CSGO
agm,United States,Complexity,1985,1.08,0.91,Valorant
Paradox,India,The Rad Syndicate,2538,1.17,1.15,Valorant
malik,Russia,Monolith,5993,0.97,0.96,CSGO
Amphitrite,Turkey,Scales Esports,446,0.94,0.89,Valorant
joel,Sweden,Galaxy Racer,3784,1.11,1.07,CSGO
NowiS,Ecuador,Penguins the night,621,1.11,1.17,Valorant
Urango,Brazil,Semorgaina,450,0.92,0.95,Valorant
Japips,Philippines,Hashira SR,594,1.24,1.03,Valorant
tryst,India,Solo,335,1.01,0.94,Valorant
